"
0",b1_ch1,b1_ch2,b2_ch3,b2_ch4,b3_ch5,b3_ch6,b4_ch7,b4_ch8,rul,rul_diff,group
2003-11-22 00:16:56,0.011786,0.009346,0.010687,0.006803,0.013986,0.016073,0.026479,0.021692,-95.383333,0.166667,9
2003-11-22 00:26:56,0.010864,0.008996,0.009786,0.006830,0.014559,0.016291,0.024944,0.022324,-95.216667,0.166667,9
2003-11-22 00:36:56,0.011537,0.009649,0.010633,0.007018,0.015238,0.016718,0.024887,0.024383,-95.050000,0.166667,9
2003-11-22 00:46:56,0.011444,0.009454,0.010604,0.007245,0.015085,0.016799,0.025686,0.024126,-94.883333,0.166667,9
2003-11-22 00:56:56,0.011618,0.009206,0.010317,0.007113,0.015383,0.017153,0.025319,0.023589,-94.716667,0.166667,9
2003-11-22 01:06:56,0.011601,0.009356,0.010656,0.007118,0.015667,0.017104,0.023220,0.022329,-94.550000,0.166667,9
2003-11-22 01:16:56,0.012035,0.009394,0.010520,0.006877,0.015577,0.017699,0.026560,0.024922,-94.383333,0.166667,9
2003-11-22 01:26:56,0.011430,0.009208,0.010424,0.006987,0.014322,0.016711,0.024398,0.023264,-94.216667,0.166667,9
2003-11-22 01:36:56,0.011762,0.009581,0.010610,0.007117,0.014811,0.016374,0.026030,0.026364,-94.050000,0.166667,9
2003-11-22 01:46:56,0.011991,0.009470,0.010639,0.007211,0.015216,0.016850,0.025852,0.024950,-93.883333,0.166667,9
2003-11-22 01:56:56,0.011928,0.009373,0.010542,0.007285,0.014935,0.017122,0.025620,0.025961,-93.716667,0.166667,9
2003-11-22 02:06:56,0.011886,0.009400,0.010897,0.007165,0.015262,0.016737,0.029452,0.030363,-93.550000,0.166667,9
2003-11-22 02:16:56,0.011224,0.009696,0.010509,0.007043,0.014166,0.016075,0.026707,0.025786,-93.383333,0.166667,9
2003-11-22 02:26:56,0.011386,0.009203,0.010389,0.007145,0.015001,0.016773,0.031671,0.029752,-93.216667,0.166667,9
2003-11-22 02:36:56,0.011372,0.009240,0.010697,0.007169,0.015244,0.016326,0.030194,0.030857,-93.050000,0.166667,9
2003-11-22 02:46:56,0.011373,0.009012,0.010601,0.006952,0.014933,0.016187,0.029309,0.030120,-92.883333,0.166667,9
2003-11-22 02:56:56,0.011733,0.009248,0.011102,0.006789,0.014025,0.015767,0.026777,0.028683,-92.716667,0.166667,9
2003-11-22 03:06:56,0.011796,0.009429,0.011133,0.007238,0.015894,0.017574,0.039300,0.037338,-92.550000,0.166667,9
2003-11-22 03:16:56,0.011420,0.009350,0.010620,0.007297,0.013749,0.016344,0.028497,0.027472,-92.383333,0.166667,9
2003-11-22 03:26:56,0.011170,0.009498,0.010573,0.007143,0.016048,0.016821,0.035380,0.031513,-92.216667,0.166667,9
2003-11-22 03:36:56,0.011345,0.009327,0.010859,0.006939,0.014743,0.016387,0.024996,0.024524,-92.050000,0.166667,9
2003-11-22 03:46:56,0.011685,0.009418,0.010904,0.007188,0.015389,0.016373,0.025175,0.025313,-91.883333,0.166667,9
2003-11-22 03:56:56,0.011861,0.009727,0.010730,0.007149,0.015467,0.016373,0.025411,0.026219,-91.716667,0.166667,9
2003-11-22 04:06:56,0.011863,0.009728,0.011167,0.007164,0.014231,0.016432,0.029863,0.028008,-91.550000,0.166667,9
2003-11-22 04:16:56,0.011586,0.009387,0.011338,0.007317,0.015628,0.016210,0.029095,0.030304,-91.383333,0.166667,9
2003-11-22 04:26:56,0.011635,0.009484,0.010606,0.006906,0.014121,0.015699,0.024822,0.024284,-91.216667,0.166667,9
2003-11-22 04:36:56,0.011670,0.009364,0.011231,0.006829,0.015274,0.016928,0.027003,0.026025,-91.050000,0.166667,9
2003-11-22 04:46:56,0.011414,0.009315,0.010912,0.006806,0.014239,0.016045,0.027073,0.026587,-90.883333,0.166667,9
2003-11-22 04:56:56,0.011987,0.009714,0.011048,0.006807,0.016054,0.016614,0.026787,0.024288,-90.716667,0.166667,9
2003-11-22 05:06:56,0.011580,0.009546,0.010914,0.007262,0.014771,0.015967,0.025433,0.025205,-90.550000,0.166667,9
2003-11-22 05:16:56,0.012085,0.009797,0.010852,0.007160,0.015184,0.016408,0.027742,0.025972,-90.383333,0.166667,9
2003-11-22 05:26:56,0.012243,0.009674,0.011283,0.007050,0.015632,0.016446,0.026227,0.023871,-90.216667,0.166667,9
2003-11-22 05:36:56,0.011570,0.009214,0.011009,0.006978,0.014304,0.015901,0.031155,0.028113,-90.050000,0.166667,9
2003-11-22 05:46:56,0.011125,0.009026,0.010346,0.006805,0.015134,0.016365,0.033556,0.029071,-89.883333,0.166667,9
2003-11-22 05:56:56,0.011234,0.009442,0.010819,0.006887,0.015657,0.016416,0.029957,0.029430,-89.716667,0.166667,9
2003-11-22 06:06:56,0.012293,0.009776,0.011101,0.006977,0.014561,0.016364,0.028986,0.028180,-89.550000,0.166667,9
2003-11-22 06:16:56,0.011622,0.009186,0.011058,0.006969,0.015171,0.016355,0.026359,0.025178,-89.383333,0.166667,9
2003-11-22 06:26:56,0.011975,0.009667,0.010677,0.006805,0.014535,0.016479,0.029702,0.029612,-89.216667,0.166667,9
2003-11-22 06:36:56,0.011463,0.009392,0.010604,0.006999,0.015154,0.016577,0.025683,0.024276,-89.050000,0.166667,9
2003-11-22 06:46:56,0.011711,0.009690,0.010642,0.006816,0.014516,0.015985,0.032353,0.029339,-88.883333,0.166667,9
2003-11-22 06:56:56,0.011558,0.009456,0.011069,0.007014,0.015641,0.016485,0.027998,0.025846,-88.716667,0.166667,9
2003-11-22 07:06:56,0.011604,0.009952,0.010838,0.007189,0.014902,0.015837,0.026345,0.025760,-88.550000,0.166667,9
2003-11-22 07:16:56,0.011733,0.009610,0.010934,0.007075,0.015095,0.016272,0.024938,0.024693,-88.383333,0.166667,9
2003-11-22 07:26:56,0.012084,0.009625,0.010804,0.007078,0.015448,0.016730,0.025705,0.023723,-88.216667,0.166667,9
2003-11-22 07:36:56,0.012075,0.009806,0.011885,0.007176,0.014950,0.016960,0.024041,0.024654,-88.050000,0.166667,9
2003-11-22 07:46:56,0.011770,0.009747,0.010751,0.006883,0.014229,0.015504,0.026278,0.024814,-87.883333,0.166667,9
2003-11-22 07:56:56,0.011907,0.009729,0.011095,0.006858,0.015579,0.016757,0.023421,0.024720,-87.716667,0.166667,9
2003-11-22 08:06:56,0.011865,0.009718,0.011248,0.007138,0.015621,0.016354,0.026002,0.025253,-87.550000,0.166667,9
2003-11-22 08:16:56,0.011383,0.009967,0.011017,0.006846,0.014724,0.017001,0.025468,0.024888,-87.383333,0.166667,9
2003-11-22 08:26:56,0.011404,0.009385,0.010701,0.007153,0.014592,0.015709,0.022907,0.023372,-87.216667,0.166667,9
2003-11-22 08:36:56,0.012202,0.009953,0.011027,0.006872,0.014355,0.016135,0.026306,0.024665,-87.050000,0.166667,9
2003-11-22 08:46:56,0.011506,0.009458,0.011032,0.007120,0.015000,0.016346,0.026184,0.024576,-86.883333,0.166667,9
2003-11-22 08:56:56,0.012004,0.009697,0.010969,0.007028,0.015262,0.017069,0.022393,0.022254,-86.716667,0.166667,9
2003-11-22 09:06:56,0.011577,0.009727,0.010893,0.007090,0.015355,0.016262,0.021995,0.023648,-86.550000,0.166667,9
2003-11-22 09:16:56,0.011819,0.009470,0.011449,0.007258,0.015192,0.016616,0.026440,0.026620,-86.383333,0.166667,9
2003-11-22 09:26:56,0.011793,0.009703,0.010289,0.006899,0.014826,0.016185,0.024426,0.025519,-86.216667,0.166667,9
2003-11-22 09:36:56,0.012046,0.009936,0.010490,0.006936,0.015029,0.016276,0.021661,0.022637,-86.050000,0.166667,9
2003-11-22 09:46:56,0.012118,0.009833,0.011027,0.007033,0.015337,0.016798,0.020396,0.023386,-85.883333,0.166667,9
2003-11-22 09:56:56,0.012097,0.010049,0.010689,0.006763,0.015638,0.016283,0.022617,0.024692,-85.716667,0.166667,9
2003-11-22 10:06:56,0.011907,0.009965,0.010781,0.006911,0.016461,0.016914,0.026716,0.025999,-85.550000,0.166667,9
2003-11-22 10:16:56,0.012169,0.009906,0.010900,0.007155,0.015426,0.016704,0.027164,0.026318,-85.383333,0.166667,9
2003-11-22 10:26:56,0.011937,0.009773,0.011143,0.006814,0.015085,0.015724,0.025325,0.027593,-85.216667,0.166667,9
2003-11-22 10:36:56,0.011765,0.010027,0.010980,0.006940,0.014601,0.016132,0.023040,0.024981,-85.050000,0.166667,9
2003-11-22 10:46:56,0.011768,0.009605,0.011448,0.007286,0.015433,0.016723,0.022513,0.024041,-84.883333,0.166667,9
2003-11-22 10:56:56,0.012082,0.009736,0.011481,0.007146,0.015763,0.016316,0.025503,0.025682,-84.716667,0.166667,9
2003-11-22 11:06:56,0.011939,0.009573,0.011297,0.006787,0.015956,0.015964,0.025539,0.025181,-84.550000,0.166667,9
2003-11-22 11:16:56,0.011497,0.009331,0.010898,0.006962,0.015443,0.015557,0.025908,0.025613,-84.383333,0.166667,9
2003-11-22 11:26:56,0.011854,0.009696,0.010805,0.006703,0.015730,0.016918,0.024137,0.023584,-84.216667,0.166667,9
2003-11-22 11:36:56,0.012162,0.009569,0.011386,0.007211,0.015508,0.016770,0.025169,0.024104,-84.050000,0.166667,9
2003-11-22 11:46:56,0.011442,0.009752,0.011591,0.007050,0.016346,0.016790,0.025143,0.024921,-83.883333,0.166667,9
2003-11-22 11:56:56,0.012313,0.009621,0.011409,0.007376,0.015385,0.016384,0.026855,0.026593,-83.716667,0.166667,9
2003-11-22 12:06:56,0.012334,0.009631,0.011917,0.007083,0.015862,0.016352,0.026343,0.024163,-83.550000,0.166667,9
2003-11-22 12:16:56,0.012254,0.010195,0.011890,0.007003,0.015404,0.016567,0.026636,0.024803,-83.383333,0.166667,9
2003-11-22 12:26:56,0.012042,0.009635,0.011640,0.007372,0.015371,0.016442,0.027375,0.023877,-83.216667,0.166667,9
2003-11-22 12:36:56,0.012171,0.009553,0.011695,0.007265,0.016553,0.017601,0.024688,0.023100,-83.050000,0.166667,9
2003-11-22 12:46:56,0.011751,0.009402,0.011661,0.007277,0.015449,0.016192,0.024440,0.023639,-82.883333,0.166667,9
2003-11-22 12:56:56,0.011973,0.009266,0.012195,0.007175,0.016032,0.017505,0.025231,0.023727,-82.716667,0.166667,9
2003-11-22 13:06:56,0.011408,0.009432,0.011958,0.007177,0.015639,0.016639,0.026755,0.024503,-82.550000,0.166667,9
2003-11-22 13:16:56,0.011964,0.009550,0.011543,0.007312,0.015831,0.016931,0.025986,0.023567,-82.383333,0.166667,9
2003-11-22 13:26:56,0.012423,0.010000,0.011693,0.006939,0.016144,0.016728,0.025874,0.023841,-82.216667,0.166667,9
2003-11-22 13:36:56,0.011576,0.009260,0.011253,0.007051,0.015328,0.017233,0.025690,0.023533,-82.050000,0.166667,9
2003-11-22 13:46:56,0.011743,0.009302,0.011606,0.007234,0.015397,0.016800,0.023619,0.021500,-81.883333,0.166667,9
2003-11-22 13:56:56,0.011679,0.009227,0.011731,0.007049,0.014926,0.016590,0.024575,0.023674,-81.716667,0.166667,9
2003-11-22 14:06:56,0.011628,0.009473,0.011084,0.006838,0.015048,0.016305,0.022954,0.022259,-81.550000,0.166667,9
2003-11-22 14:16:56,0.011689,0.009196,0.010937,0.006901,0.016657,0.017593,0.022746,0.022983,-81.383333,0.166667,9
2003-11-22 14:26:56,0.011962,0.009826,0.011894,0.007133,0.015255,0.017159,0.024009,0.022236,-81.216667,0.166667,9
2003-11-22 14:36:56,0.011692,0.009531,0.011570,0.007106,0.015788,0.016946,0.022002,0.022058,-81.050000,0.166667,9
2003-11-22 14:46:56,0.011845,0.009609,0.011275,0.006871,0.015782,0.016484,0.025596,0.024016,-80.883333,0.166667,9
2003-11-22 14:56:56,0.011550,0.009563,0.011830,0.006894,0.016805,0.016906,0.022661,0.022949,-80.716667,0.166667,9
2003-11-22 15:06:56,0.011531,0.009302,0.011472,0.006882,0.015269,0.016572,0.023070,0.022780,-80.550000,0.166667,9
2003-11-22 15:16:56,0.012172,0.009606,0.011472,0.007225,0.017089,0.017074,0.023264,0.023421,-80.383333,0.166667,9
2003-11-22 15:26:56,0.011959,0.009756,0.011356,0.007008,0.015904,0.017227,0.022606,0.022127,-80.216667,0.166667,9
2003-11-22 15:36:56,0.011457,0.009186,0.011688,0.007191,0.017121,0.017105,0.022357,0.022132,-80.050000,0.166667,9
2003-11-22 15:46:56,0.012180,0.009724,0.012021,0.007077,0.015835,0.016480,0.024351,0.023258,-79.883333,0.166667,9
2003-11-22 15:56:56,0.011787,0.009570,0.011322,0.007154,0.015781,0.016838,0.021753,0.021999,-79.716667,0.166667,9
2003-11-22 16:06:56,0.011697,0.009450,0.011050,0.006716,0.017818,0.017001,0.022251,0.021689,-79.550000,0.166667,9
2003-11-22 16:16:56,0.011299,0.009159,0.011235,0.006890,0.014669,0.016047,0.020189,0.020865,-79.383333,0.166667,9
2003-11-22 16:26:56,0.012318,0.009819,0.011507,0.007036,0.016806,0.017648,0.021929,0.021180,-79.216667,0.166667,9
2003-11-22 16:36:56,0.011330,0.009345,0.011439,0.007203,0.016116,0.017081,0.022329,0.021742,-79.050000,0.166667,9
2003-11-22 16:46:56,0.011824,0.009647,0.011194,0.007066,0.015461,0.016887,0.020783,0.022424,-78.883333,0.166667,9
2003-11-22 16:56:56,0.011481,0.009862,0.011158,0.006909,0.016096,0.016701,0.019141,0.021778,-78.716667,0.166667,9
2003-11-22 17:06:56,0.012173,0.009600,0.011260,0.006901,0.014758,0.016570,0.020534,0.021233,-78.550000,0.166667,9
2003-11-22 17:16:56,0.011260,0.009241,0.010728,0.007078,0.016793,0.016978,0.019898,0.019741,-78.383333,0.166667,9
2003-11-22 17:26:56,0.011868,0.009736,0.011458,0.007160,0.015040,0.016505,0.019669,0.020271,-78.216667,0.166667,9
2003-11-22 17:36:56,0.011275,0.009460,0.011028,0.007093,0.015149,0.016363,0.019869,0.020408,-78.050000,0.166667,9
2003-11-22 17:46:56,0.011683,0.009286,0.010943,0.006950,0.014815,0.016609,0.020658,0.020760,-77.883333,0.166667,9
2003-11-22 17:56:56,0.012059,0.009412,0.011548,0.007091,0.015854,0.017207,0.020282,0.020791,-77.716667,0.166667,9
2003-11-22 18:06:56,0.011575,0.009484,0.011369,0.006994,0.015844,0.017714,0.020490,0.021630,-77.550000,0.166667,9
2003-11-22 18:16:56,0.011488,0.009436,0.011118,0.006942,0.017610,0.018118,0.019993,0.020963,-77.383333,0.166667,9
2003-11-22 18:26:56,0.011155,0.009184,0.010820,0.006683,0.017188,0.017613,0.021414,0.021304,-77.216667,0.166667,9
2003-11-22 18:36:56,0.011323,0.009231,0.011213,0.007162,0.017970,0.018288,0.020792,0.021212,-77.050000,0.166667,9
2003-11-22 18:46:56,0.011308,0.009183,0.010997,0.006857,0.016780,0.017424,0.020914,0.021287,-76.883333,0.166667,9
2003-11-22 18:56:56,0.011361,0.009133,0.011154,0.007117,0.017822,0.017849,0.020693,0.021300,-76.716667,0.166667,9
2003-11-22 19:06:56,0.011556,0.009411,0.010969,0.006815,0.016489,0.017714,0.020112,0.020850,-76.550000,0.166667,9
2003-11-22 19:16:56,0.011703,0.009372,0.010782,0.007190,0.017559,0.017264,0.021382,0.021977,-76.383333,0.166667,9
2003-11-22 19:26:56,0.011634,0.009347,0.011022,0.006717,0.016059,0.016797,0.020227,0.021176,-76.216667,0.166667,9
2003-11-22 19:36:56,0.011698,0.009859,0.011237,0.007180,0.016876,0.016696,0.020990,0.021232,-76.050000,0.166667,9
2003-11-22 19:46:56,0.011422,0.008965,0.010411,0.006967,0.017265,0.018193,0.019355,0.019453,-75.883333,0.166667,9
2003-11-22 19:56:56,0.011657,0.009245,0.011835,0.007083,0.017090,0.017040,0.020926,0.021445,-75.716667,0.166667,9
2003-11-22 20:06:56,0.011622,0.009236,0.011567,0.007005,0.015237,0.016283,0.021523,0.020757,-75.550000,0.166667,9
2003-11-22 20:16:56,0.010741,0.009123,0.010863,0.006993,0.015122,0.016276,0.019537,0.019590,-75.383333,0.166667,9
2003-11-22 23:14:58,0.011475,0.009272,0.010948,0.006747,0.015603,0.016780,0.021711,0.020651,-72.416111,2.967222,9
2003-11-22 23:16:56,0.011269,0.009655,0.010961,0.007136,0.015938,0.017048,0.021554,0.021382,-72.383333,0.032778,9
2003-11-22 23:26:56,0.011224,0.009178,0.010854,0.007216,0.016359,0.016790,0.022592,0.021257,-72.216667,0.166667,9
2003-11-22 23:36:56,0.011354,0.009528,0.011239,0.007115,0.017966,0.018129,0.022975,0.021817,-72.050000,0.166667,9
2003-11-22 23:46:56,0.011522,0.009379,0.011011,0.007025,0.015764,0.017866,0.021406,0.021577,-71.883333,0.166667,9
2003-11-22 23:56:56,0.011470,0.009288,0.011320,0.006962,0.017202,0.017656,0.021765,0.021712,-71.716667,0.166667,9
2003-11-23 00:06:56,0.011692,0.009520,0.011794,0.007192,0.017522,0.017882,0.024331,0.022237,-71.550000,0.166667,9
2003-11-23 00:16:56,0.011156,0.009251,0.011355,0.007139,0.020652,0.017862,0.021626,0.020635,-71.383333,0.166667,9
2003-11-23 00:26:56,0.011498,0.009262,0.011298,0.007021,0.018939,0.019472,0.024249,0.022429,-71.216667,0.166667,9
2003-11-23 00:36:56,0.011753,0.009059,0.011333,0.006905,0.016207,0.017653,0.022780,0.021908,-71.050000,0.166667,9
2003-11-23 00:46:56,0.011022,0.009276,0.011010,0.006898,0.017638,0.017649,0.022942,0.021510,-70.883333,0.166667,9
2003-11-23 00:56:56,0.011255,0.009164,0.011548,0.006787,0.016034,0.017358,0.023714,0.022476,-70.716667,0.166667,9
2003-11-23 01:06:56,0.011735,0.009161,0.011264,0.006833,0.018408,0.017861,0.023104,0.022451,-70.550000,0.166667,9
2003-11-23 01:16:56,0.011086,0.009254,0.010981,0.006743,0.015223,0.016596,0.024036,0.021265,-70.383333,0.166667,9
2003-11-23 01:26:56,0.011265,0.009069,0.011235,0.006764,0.016314,0.016803,0.023363,0.021179,-70.216667,0.166667,9
2003-11-23 01:36:56,0.011203,0.009271,0.011767,0.007050,0.015980,0.017455,0.022357,0.022170,-70.050000,0.166667,9
2003-11-23 01:46:56,0.011674,0.009466,0.011406,0.007227,0.018361,0.017913,0.022554,0.021679,-69.883333,0.166667,9
2003-11-23 01:56:56,0.011511,0.009172,0.011423,0.007510,0.018019,0.018399,0.022910,0.021689,-69.716667,0.166667,9
2003-11-23 02:06:56,0.011307,0.009394,0.011431,0.007344,0.015552,0.017443,0.024236,0.022083,-69.550000,0.166667,9
2003-11-23 02:16:56,0.011670,0.009088,0.011329,0.007260,0.019030,0.018827,0.024575,0.022600,-69.383333,0.166667,9
2003-11-23 02:26:56,0.011337,0.008982,0.011251,0.006993,0.016752,0.017654,0.021750,0.020813,-69.216667,0.166667,9
2003-11-23 02:36:56,0.010866,0.009396,0.011142,0.007115,0.015608,0.017061,0.024878,0.022113,-69.050000,0.166667,9
2003-11-23 02:46:56,0.011349,0.009289,0.011602,0.006977,0.016572,0.017666,0.024767,0.022609,-68.883333,0.166667,9
2003-11-23 02:56:56,0.011978,0.009588,0.010916,0.006842,0.018776,0.019080,0.023559,0.021804,-68.716667,0.166667,9
2003-11-23 03:06:56,0.011411,0.009297,0.011273,0.007291,0.016872,0.018275,0.023384,0.022022,-68.550000,0.166667,9
2003-11-23 03:16:56,0.012188,0.009496,0.011245,0.006844,0.016751,0.017479,0.023174,0.020986,-68.383333,0.166667,9
2003-11-23 03:26:56,0.011590,0.009307,0.011570,0.007405,0.016421,0.018192,0.023795,0.021844,-68.216667,0.166667,9
2003-11-23 03:36:56,0.011463,0.009411,0.011145,0.007020,0.018147,0.018880,0.023733,0.021634,-68.050000,0.166667,9
2003-11-23 03:46:56,0.011245,0.009206,0.011523,0.007545,0.018311,0.018133,0.025613,0.022431,-67.883333,0.166667,9
2003-11-23 03:56:56,0.011500,0.009400,0.011179,0.007228,0.018848,0.019029,0.024008,0.022656,-67.716667,0.166667,9
2003-11-23 04:06:56,0.011557,0.009102,0.011494,0.007253,0.018171,0.018227,0.024763,0.022394,-67.550000,0.166667,9
2003-11-23 04:16:56,0.011174,0.009439,0.011225,0.006990,0.017207,0.017932,0.023737,0.021630,-67.383333,0.166667,9
2003-11-23 04:26:56,0.011460,0.009117,0.010940,0.007136,0.016823,0.017805,0.023032,0.020782,-67.216667,0.166667,9
2003-11-23 04:36:56,0.011088,0.009202,0.011368,0.007049,0.016366,0.017339,0.023155,0.020870,-67.050000,0.166667,9
2003-11-23 04:46:56,0.011438,0.009398,0.011070,0.007140,0.015877,0.017847,0.024012,0.022122,-66.883333,0.166667,9
2003-11-23 04:56:56,0.011393,0.009301,0.011120,0.007248,0.017601,0.018962,0.022215,0.020974,-66.716667,0.166667,9
2003-11-23 05:06:56,0.011434,0.009535,0.011538,0.007120,0.017274,0.018478,0.022951,0.020998,-66.550000,0.166667,9
2003-11-23 05:16:56,0.011322,0.008945,0.011002,0.007606,0.017097,0.018087,0.025554,0.023188,-66.383333,0.166667,9
2003-11-23 05:26:56,0.011259,0.009119,0.011455,0.007515,0.019942,0.019722,0.023857,0.022354,-66.216667,0.166667,9
2003-11-23 05:36:56,0.010921,0.009046,0.010963,0.007425,0.017797,0.018402,0.025215,0.021426,-66.050000,0.166667,9
2003-11-23 05:46:56,0.011066,0.009201,0.011511,0.007293,0.016689,0.017722,0.023910,0.022142,-65.883333,0.166667,9
2003-11-23 05:56:56,0.011359,0.009047,0.011218,0.007138,0.016749,0.018547,0.024712,0.022582,-65.716667,0.166667,9
2003-11-23 06:06:56,0.011615,0.009237,0.011322,0.007037,0.016632,0.018073,0.025541,0.022039,-65.550000,0.166667,9
2003-11-23 06:16:56,0.010971,0.009195,0.011043,0.007269,0.018655,0.019018,0.023872,0.021881,-65.383333,0.166667,9
2003-11-23 06:26:56,0.011131,0.008820,0.011156,0.006999,0.017754,0.019366,0.024933,0.022382,-65.216667,0.166667,9
2003-11-23 06:36:56,0.011438,0.009299,0.011169,0.007180,0.018624,0.018408,0.023610,0.021669,-65.050000,0.166667,9
2003-11-23 06:46:56,0.010951,0.009180,0.011355,0.007153,0.015995,0.018055,0.025107,0.021664,-64.883333,0.166667,9
2003-11-23 06:56:56,0.011254,0.009155,0.011208,0.007155,0.017794,0.018356,0.024498,0.022006,-64.716667,0.166667,9
2003-11-23 07:06:56,0.011470,0.009163,0.010906,0.007028,0.018882,0.019557,0.023469,0.021142,-64.550000,0.166667,9
2003-11-23 07:16:56,0.011299,0.009059,0.011086,0.007140,0.019715,0.019156,0.022224,0.020378,-64.383333,0.166667,9
2003-11-23 07:26:56,0.011671,0.008898,0.011168,0.007051,0.019449,0.019243,0.021044,0.020181,-64.216667,0.166667,9
2003-11-23 07:36:56,0.011003,0.009147,0.011292,0.007016,0.016035,0.017885,0.021304,0.021228,-64.050000,0.166667,9
2003-11-23 07:46:56,0.011308,0.009303,0.010595,0.007084,0.018264,0.019219,0.022730,0.021803,-63.883333,0.166667,9
2003-11-23 07:56:56,0.011289,0.009901,0.011151,0.007001,0.021870,0.019764,0.022690,0.021532,-63.716667,0.166667,9
2003-11-23 08:06:56,0.011272,0.009307,0.010709,0.007168,0.016250,0.017840,0.022158,0.021906,-63.550000,0.166667,9
2003-11-23 08:16:56,0.011259,0.009267,0.010920,0.007030,0.016721,0.018869,0.023169,0.022383,-63.383333,0.166667,9
2003-11-23 08:26:56,0.011032,0.009403,0.010603,0.006925,0.018572,0.019032,0.022609,0.021386,-63.216667,0.166667,9
2003-11-23 08:36:56,0.011552,0.009648,0.011076,0.007002,0.016984,0.018341,0.024158,0.022413,-63.050000,0.166667,9
2003-11-23 08:46:56,0.011364,0.009846,0.010791,0.007069,0.018092,0.019692,0.022580,0.021772,-62.883333,0.166667,9
2003-11-23 08:56:56,0.010653,0.008975,0.010581,0.006978,0.017337,0.018647,0.019949,0.020240,-62.716667,0.166667,9
2003-11-23 09:06:56,0.010940,0.009078,0.010460,0.007103,0.019026,0.019225,0.021308,0.020436,-62.550000,0.166667,9
2003-11-23 09:16:56,0.011204,0.009181,0.010670,0.007051,0.018636,0.018277,0.021338,0.020631,-62.383333,0.166667,9
2003-11-23 09:26:56,0.010804,0.009104,0.010681,0.006913,0.016708,0.017970,0.021649,0.022449,-62.216667,0.166667,9
2003-11-23 09:36:56,0.011371,0.009565,0.010413,0.007031,0.016003,0.018069,0.023143,0.022014,-62.050000,0.166667,9
2003-11-23 09:46:56,0.011985,0.009500,0.010792,0.006828,0.017788,0.018875,0.023864,0.021183,-61.883333,0.166667,9
2003-11-23 09:56:56,0.011053,0.009311,0.011076,0.007178,0.016652,0.018235,0.025203,0.021831,-61.716667,0.166667,9
2003-11-23 10:06:56,0.011001,0.008851,0.011062,0.006995,0.017451,0.017964,0.022944,0.020809,-61.550000,0.166667,9
2003-11-23 10:16:56,0.011429,0.009270,0.011086,0.007041,0.017464,0.018402,0.025165,0.021458,-61.383333,0.166667,9
2003-11-23 10:26:56,0.011626,0.009608,0.011076,0.007396,0.017278,0.018497,0.023305,0.021119,-61.216667,0.166667,9
2003-11-23 10:36:56,0.010815,0.009275,0.010779,0.007025,0.018233,0.019644,0.023102,0.021286,-61.050000,0.166667,9
2003-11-23 10:46:56,0.011224,0.009360,0.011260,0.007126,0.018526,0.019593,0.023674,0.021891,-60.883333,0.166667,9
2003-11-23 10:56:56,0.011236,0.009012,0.011263,0.007132,0.018350,0.019135,0.022820,0.020885,-60.716667,0.166667,9
2003-11-23 11:06:56,0.011009,0.009474,0.010683,0.006778,0.017503,0.018461,0.022708,0.021132,-60.550000,0.166667,9
2003-11-23 11:16:56,0.011543,0.009453,0.011331,0.007158,0.019030,0.017825,0.022051,0.020628,-60.383333,0.166667,9
2003-11-23 11:26:56,0.011046,0.009298,0.011358,0.006988,0.015516,0.017866,0.023077,0.022017,-60.216667,0.166667,9
2003-11-23 11:36:56,0.011316,0.009392,0.011053,0.007003,0.016834,0.018054,0.023258,0.020743,-60.050000,0.166667,9
2003-11-23 11:46:56,0.011306,0.009132,0.010687,0.007107,0.016171,0.017432,0.022330,0.020594,-59.883333,0.166667,9
2003-11-23 11:56:56,0.010906,0.009329,0.010902,0.006870,0.015584,0.017958,0.023403,0.021163,-59.716667,0.166667,9
2003-11-23 12:06:56,0.011368,0.009382,0.010958,0.007177,0.016867,0.018408,0.022464,0.021185,-59.550000,0.166667,9
2003-11-23 12:16:56,0.011286,0.009524,0.011028,0.007073,0.017228,0.018641,0.023896,0.021459,-59.383333,0.166667,9
2003-11-23 12:26:56,0.011322,0.009209,0.011095,0.007306,0.016682,0.018144,0.021783,0.019755,-59.216667,0.166667,9
2003-11-23 12:36:56,0.011517,0.009038,0.010548,0.006974,0.016461,0.018720,0.024241,0.021372,-59.050000,0.166667,9
2003-11-23 12:46:56,0.011264,0.009055,0.011037,0.007009,0.016243,0.017822,0.023992,0.020916,-58.883333,0.166667,9
2003-11-23 12:56:56,0.011358,0.009230,0.011043,0.007179,0.016516,0.017943,0.022422,0.020622,-58.716667,0.166667,9
2003-11-23 13:06:56,0.011028,0.008951,0.010771,0.006906,0.017868,0.018370,0.024129,0.021862,-58.550000,0.166667,9
2003-11-23 13:16:56,0.010907,0.008793,0.010772,0.006974,0.016977,0.019256,0.023907,0.021661,-58.383333,0.166667,9
2003-11-23 13:26:56,0.011417,0.009176,0.010815,0.007017,0.016362,0.018083,0.021586,0.021172,-58.216667,0.166667,9
2003-11-23 13:36:56,0.011464,0.009357,0.010835,0.007462,0.016170,0.018140,0.023309,0.021296,-58.050000,0.166667,9
2003-11-23 13:46:56,0.011186,0.009340,0.011049,0.007027,0.017415,0.019238,0.023640,0.020451,-57.883333,0.166667,9
2003-11-23 13:56:56,0.011406,0.009243,0.011016,0.007143,0.016676,0.018163,0.022259,0.021172,-57.716667,0.166667,9
